,Class,ID,Utterance
1777,sad,dia119_utt4.wav,ye now thats hir but you know what doesn't matter i'v never gettin get to met er anywich y
1778,sad,dia260_utt5.wav,and she won't tell me
1779,sad,dia387_utt0.wav,weros your right out inta while with got missus reel grands ae
1780,sad,dia54_utt16.wav,smy baby gon have his uncle jomy
1781,sad,dia594_utt6.wav,please help me home for old times sake
1782,sad,dia1009_utt18.wav,wa whorwis mi on
1783,sad,dia694_utt3.wav,whose s  to the matterr yeif all it matter that you look so i
1784,sad,dia816_utt3.wav,good bye marnigahandm i wish you lie tender happiness with him
1785,sad,dia655_utt3.wav,i can't believe we have to stop saeing each other
1786,sad,dia457_utt7.wav,when i went there on what would have been our honeymoon it was i it was really nice e would ae like
1787,sad,dia926_utt5.wav,but then i lose my nerve and i always finishe with go to the bathroom
1788,sad,dia516_utt5.wav,i am sorry i think i can walk the rest the way now just tisking me my bi s o ave your boots why don't have them either where are they well won't you checkin one of my shaddle bags wel
1789,sad,dia61_utt5.wav,no not in all that's tat ridiculous
1790,sad,dia806_utt6.wav,hey an yo go
